lecture_id,course_code,course_name,professor,schedule,credit,time_hour,division,year_target,note,capacity,enrolled,avg_rating,rating_count,assignment,groupwork,grade_policy,attendance,exam_type,review_star,review_semester,review_text
2571452,2150106201,동양철학스케치,선병삼,"목 15:00-16:15 (조만식기념관 12403-선병삼)
목 16:30-17:45 (조만식기념관 12403-선병삼)",3,3.0,교선,전체,,50,35,4.19,,,,,,,3.0,24년 2학기 수강자,교수님은 친절하심 근데 수업으로 인해 얻어가는건 별로 없는듯 1시간 반 수업 1시간 반 영상시청으로 하는데  영상은 걍 피피티 읽고 수업은 걍 토론하는식으로 해서 시험 볼때 공부만 잘하면 될듯 하다 근데 시험도 약술형으로 나와서 채점기준을 잘모르겠다
2571452,2150106201,동양철학스케치,선병삼,"목 15:00-16:15 (조만식기념관 12403-선병삼)
목 16:30-17:45 (조만식기념관 12403-선병삼)",3,3.0,교선,전체,,50,35,4.19,,,,,,,5.0,24년 1학기 수강자,"사전녹화 영상 시청하고 강의 듣는 형식으로, 실제 강의는 1시간 반 정도만 해요
토론 형식으로 진행되는 수업이라 타과 친구 사귀기 좋아용
매주 논술형 퀴즈 풀어야 해서 쪼끔은 번거로울 수도 있어요
중간에 레포트 과제 한 번이랑 기말고사 있어요
교수님 엄청 좋은 분이세요!!
철학에 대한 열의가 느껴지시고 학생들을 많이 아껴주십니다!!"
2571452,2150106201,동양철학스케치,선병삼,"목 15:00-16:15 (조만식기념관 12403-선병삼)
목 16:30-17:45 (조만식기념관 12403-선병삼)",3,3.0,교선,전체,,50,35,4.19,,,,,,,3.0,24년 1학기 수강자,"교수님께서 강의에 대한 열의가 있으시고 학생들을 좋아하심. 모둠끼리의 토론을 매 수업시간 마다 하지만 부담스럽지 않음. 동양철학 이야기를 물 흐르듯 들을 수 있는 수업임. 다만, 기말고사 성적이 상당히 당황스러웠음. 강의 시간에 썼던 모든 자료를 보고 공부했는데도 반타작이 나옴. 어떤 기준으로 기말고사 채점을 하셨는지 의문임."
2571452,2150106201,동양철학스케치,선병삼,"목 15:00-16:15 (조만식기념관 12403-선병삼)
목 16:30-17:45 (조만식기념관 12403-선병삼)",3,3.0,교선,전체,,50,35,4.19,,,,,,,5.0,24년 1학기 수강자,"원래 3시간 수업이지만 1시간 반 온라인 영상 보고, 실제로 오프라인 수업은 1시간 반 진행합니다 생윤이나 윤사 보다는 더 깊은 내용을 다루고 꽤 어렵습니다 그래도 시험 전에 영상 다시 보면서 개념 정리하면 막히는 거 없이 잘 쓸 수 있을 정도입니다 교수님 수업은 너무 졸리지만,,, 제가 본 교수님 중에 제일 좋으십니다 진짜 짱...."
2571452,2150106201,동양철학스케치,선병삼,"목 15:00-16:15 (조만식기념관 12403-선병삼)
목 16:30-17:45 (조만식기념관 12403-선병삼)",3,3.0,교선,전체,,50,35,4.19,,,,,,,5.0,24년 1학기 수강자,"매주 토론 + 개념 설명, 수업 후 퀴즈로 진행됩니다.
퀴즈도 오래 걸리지 않습니다. 수업 부담은 적었습니다.

토론 테이블은 마음대로 앉을 수 있고요, 저처럼 내성적인 분들은 힘들 수도 있을 것 같아요. 다른 분들은 친구도 사귀고 그러더군요.

교수님도 젠틀하시고, 생각보다는 크게 어렵게 다루진 않습니다. 고딩 때 비문학을 다시 풀어보는 느낌이었어요.

중간은 퀴즈 본 것들 주제 중에 선택해 레포트 작성하는 것 하나 있고요,
기말은 전 범위인데, 막상 개념들 모아두고 보면 크게 많지는 않습니다."
2571452,2150106201,동양철학스케치,선병삼,"목 15:00-16:15 (조만식기념관 12403-선병삼)
목 16:30-17:45 (조만식기념관 12403-선병삼)",3,3.0,교선,전체,,50,35,4.19,,,,,,,4.0,24년 1학기 수강자,"토론수업으로 인해 지루하지 않게 수업들을 수 있습니다
토론수업 기피하시는 분들은 추천드리지 않습니다
매주 퀴즈가 있어서 꾸준히 해야 좋은 성적 받을 수 있습니다"
2571452,2150106201,동양철학스케치,선병삼,"목 15:00-16:15 (조만식기념관 12403-선병삼)
목 16:30-17:45 (조만식기념관 12403-선병삼)",3,3.0,교선,전체,,50,35,4.19,,,,,,,4.0,23년 1학기 수강자,과목 자체가 어려워서 그런지 성적은 너그럽게 주시는 거 같아요! 공부하면 풀 수 있을 정도의 문제가 나옵니다 근데 과제는 매주 있어서 성실한 사람이 신청하면 좋을 듯
2571452,2150106201,동양철학스케치,선병삼,"목 15:00-16:15 (조만식기념관 12403-선병삼)
목 16:30-17:45 (조만식기념관 12403-선병삼)",3,3.0,교선,전체,,50,35,4.19,,,,,,,5.0,23년 1학기 수강자,"학점도 널널하게 주시고, 중간고사 안보고, 교수님이 되게 편하게 해주시려고 정말 노력 많이 해주십니다."
2571452,2150106201,동양철학스케치,선병삼,"목 15:00-16:15 (조만식기념관 12403-선병삼)
목 16:30-17:45 (조만식기념관 12403-선병삼)",3,3.0,교선,전체,,50,35,4.19,,,,,,,3.0,23년 1학기 수강자,"매주 퀴즈+조별 토론 진행
성적에 직결되는 영역이라 퀴즈 답변에 시간 많이 써야함
퀴즈는 서술형 방식
논술에 자신있는 사람 들으면 좋을듯
중간 대체 레포트 하나
기말 논술형 시험 하나
교수님 강의력이 좋진 않아서 따로 인터넷 검색하며 공부함
팀원 잘 못만나서 수업 재미 없었음
그래도 3학점임에도 절반은 온라인이라 수업 1시간 반만듣는 건 개꿀. 영상은 틀어놓기만 하면 됨
그나마 교양이라 기본적으로 학생들이 열심히 안함. 아마 잘 따라가기만 하면 성적 잘 나올 듯?
기말 논술 시험 6시간 공부하고 에이쁠 나옴. 물론 평소 퀴즈에 한시간 넘게 공들여 답변하긴 했음. 거기에 우수 답변 선정 경험도 많음."
2571452,2150106201,동양철학스케치,선병삼,"목 15:00-16:15 (조만식기념관 12403-선병삼)
목 16:30-17:45 (조만식기념관 12403-선병삼)",3,3.0,교선,전체,,50,35,4.19,,,,,,,5.0,23년 1학기 수강자,"교수님이 열정이 넘치세요 매번 조원들이랑 토론하는게 있어 이런거 싫어하시면 비추 시험은 기말 한 번에 약술형 서술형이에요 범위는 많지만 교수님이 강조하시던 것, 나올 거 같은거만 나와요 저는 다 안 보고 나올 거 같은거만 벼락치기 했는데 비쁠나옴 생윤윤사 했으면 수업 따라가기 조금 더 편할듯 과제는 레포트 1개인데 분량 적어서 하루컷 가능"
2571452,2150106201,동양철학스케치,선병삼,"목 15:00-16:15 (조만식기념관 12403-선병삼)
목 16:30-17:45 (조만식기념관 12403-선병삼)",3,3.0,교선,전체,,50,35,4.19,,,,,,,2.0,23년 1학기 수강자,너무 어려움.. 토론도 꽤 많은데 생각보다 깊숙한 내용에 대해서 수업함 시험도 어렵고..
2571452,2150106201,동양철학스케치,선병삼,"목 15:00-16:15 (조만식기념관 12403-선병삼)
목 16:30-17:45 (조만식기념관 12403-선병삼)",3,3.0,교선,전체,,50,35,4.19,,,,,,,5.0,23년 1학기 수강자,교수님도 친절하시고 토론이 많은 수업입니다. 조원들끼리 친해지면 수업 시간 훅훅 가고 재밌어요
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,25년 1학기 수강자,설문조사 한 번 있고 중간고사 온라인으로 칩니다! 싸강 꼭 잡으세요!!
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,25년 1학기 수강자,꿀교양 사이버강의여서 강의만 잘듣고 시험도 ppt보고 푸시면 pass받을 수 있음
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,25년 1학기 수강자,꿀강 찾는 분들은 꼭 듣는게 좋습니다. 패논패고 할게 거의 없어요
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,25년 1학기 수강자,꿀교양입니다! 가끔 설문조사 하면되고 중간고사는 ppt보면서 하면 빨리 끝낼 수 있고 기말 대체 과제도 간단합니다.
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,25년 1학기 수강자,개쌉꿀교양 들을 수 있다면 무조건 들으시길 마지막 기말보고서 있는데 걍 지피티 잘 패면 무조건 pass
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,25년 1학기 수강자,꿀 강의 시험 보기만 하면 100점인듯 과제도 제출만하면 100점 주시는 듯
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,25년 1학기 수강자,"그냥 꿀 강의 학점 채우기 최고
대신 기말과제가 살짝 귀찮을수 있긴 한데 챗지피티 사용하면 10분 컷"
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,25년 1학기 수강자,중간 시험은 그냥 ppt 보면서 풀면 되고 기말은 보고서 간단하게 작성하면 끝인 개꿀 교양
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,25년 1학기 수강자,"Pass 난이도 최하

이전에는 기말에 동영상 제작해서 제출이었다는데
이제 바뀌어서 그냥 보고서 자유형식으로 내면 됨
어차피 패스가 목적이니 대충 5분동안만 써도 됨

수업 아예 안들어도됨
과제는 설문조사 (자가 역량진단) 이런거만 있음

시험은 Ctrl F로만 해도 시간 차고 넘침"
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,24년 1학기 수강자,"딱히 배워가는건 없음
학점 채워가는 교양
수업 안들어도 중간고사 풀 수 있음
기말도 그냥 3분짜리 말하기영상 제출하면 끝"
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,24년 2학기 수강자,솔직히 수업 틀어놓기만 해서 수업 자체에 대한 평가는 못 하지만 학점 쉽게 얻어가기 좋음
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,24년 2학기 수강자,올라오는거 기간내에 잘 듣고 하라는거 제출한하면 됩니다 !
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,24년 2학기 수강자,그냥 강의 영상 보고 하라는거 하면 패스인듯 합니다.
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,4.0,24년 2학기 수강자,"중간시험이랑 기말 대체과제 그리고 중간에 의견남기기, 설문조사 3~4번 정도 있습니다
전주성 교수님 부분은 피피티에 사진밖에 없어서 시험 대비하려면 필기 해놓는 게 시험 때 편합니다
숭싸대보단 할 게 많지만 그래도 사녹 중에 듣기 좋고 편했습니다
학점채우는 용으로 좋습니다"
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,24년 2학기 수강자,정말 강의로 배울점은 1도 없지만 학점 따기에는 좋은 과목입니다 지피티를 적극 활용하세요. 학점이 필요하신 분들에게 강추해요
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,24년 2학기 수강자,중간 피피티 보고 대충 풀었는데 100점 아마 풀면 만점 준듯함 기말보고서 1쪽 냈는데 만점 내면 만점인듯함 걍 개꿀임
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,24년 2학기 수강자,"인강이고, 온라인 시험(중간) 기말과제
패논패라 꿀이긴 하지만
기말과제가 죔 힘듦
뭔 창의적산출물도 내야하고 보고서도 써야함
10장 이상은 쓴 듯"
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,24년 2학기 수강자,"싸강/싸이버시험/과제는설문조사형식
대표꿀교양중하나 들을수있다면 듣자"
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,24년 2학기 수강자,"패논패여서 좋고 과제, 중간 퀴즈도 금방 끝낼 수 있어요!
꿀교양입니다"
2575642,2150106801,GenZ의미래역량과‘7C-Up’,"이경화, 전주성",,2,2.0,교선,전체,,250,252,4.87,,,,,,,5.0,24년 2학기 수강자,패논패이고 과제도 비교적 간단한 편이고 무엇보다 온라인이라 좋아요
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,3.0,25년 1학기 수강자,기억에 남는 내용은 없고 그냥 생각보다 과제가 귀찮음
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,3.0,25년 1학기 수강자,생각보다 귀찮음. 과제 3분 컷이어도 존재 자체가... 그래도 지각 4번 과제 제출도 아마 3번? 지각하고 중간은 챗지피티 100%로 했는데 60점 이상 주고 물론 기말은 순수 실력으로 제출함.
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,2.0,25년 1학기 수강자,얻어가는 건 오직 2학점뿐..............
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,5.0,25년 1학기 수강자,패논패에 무난하게 듣기 좋은 2학점 수업입니다
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,2.0,25년 1학기 수강자,"100% 사전녹화라 편하기는 함
과제 제출기한은 넉넉하게 주는데 
그 제출기한이 2/3은 지난 상태에서 주제를 최신화해서 제출하라고 공지때림"
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,1.0,25년 1학기 수강자,"오래된 강의 재탕이 심합니다. 과제, 시험 날짜도 오래된 거고요.."
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,1.0,24년 2학기 수강자,무개념 교수 강의는 도대체 몇 년 전 거를 재탕하는 건지 모르겠고 성적 입력이 27일 마감인데 성적을 30일에 올림ㅋㅋㅋㅋㅋㅋ 개노답 학점 날먹하기는 쉬우나 이 수업에 들어간 내 등록금이 너ㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓ무 아까움
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,3.0,24년 2학기 수강자,"중간 논술형에 기말 보고서 그리고 과제 2~3번이라서
크게 힘든 건 없었는데 강의내용이 전반적으로 몇년 전이고 
과제 공지도 예전 강의의 공지 그대로를 가져와서 
혼란스러운 건 있었어요
패페 학점 채우는 용으로 부담 없고 괜찮았습니다"
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,3.0,24년 2학기 수강자,"패논패라 학점 챙기는 용도로는 편하긴 한데
대체 언제적 강의를 재탕하시는 건지 얻을 건 하나도 없는 수업임"
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,3.0,24년 2학기 수강자,그냥 편하게 들으면 됩니다...근데 수업은 예전에 썼던 영상이라서 좀 별로
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,4.0,24년 2학기 수강자,"그냥 학점 채우기용입니다. 그 이상 그 이하도 아닌 수업.
시키는 거만 제때 제때 한다면 무난하게 패스 일듯

교수님의 수업 준비는 아쉬움. 강의안 최신화도 안되어 있고 옛날 영상 재탕이라 강의에 대한 궁금한 마음도 사라짐."
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,5.0,24년 1학기 수강자,패논패라서 너무 편했습니다 과제가 좀 있지만 금방 끝낼 수 ㅆ어요
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,5.0,24년 1학기 수강자,그냥 해라. 학점 꽁으로 채우기 너무좋고.. 시험도 부담되는 거 별로 아니니까
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,5.0,24년 1학기 수강자,pf라 부담없고 시험도 온라인으로 봐서 편했습니다
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,5.0,24년 1학기 수강자,"패논패고 중간고사 3문제인가 4문제 서술형으로 쓰는 거 있고 기말은 대체과제였던 것 같아용
과제 기한도 넉넉하고 추천합니당 굳굳"
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,5.0,24년 1학기 수강자,"수강 성공시 정말 행운이라고 얘기해주고 싶음 과제 별거 없고 위클리 노트만 제대로 제출하면 됨 시험도 개인적으로 쉬웠고 
영상강의인데 또 업로드도 일찍 되는 편이라 좋았음 과제도 매주있고 그런게 아니고 마감 기한 넉넉해서 다른 거 급하면 영상틀어놓고 나중에 과제해도 괜찮았던 과목 말씀이 조금 느린편인데 싸강이라 알아서 조절하면 되는 부분이라 좋았다.
과제 있는날 영상 마지막 부분에 과제 띄워주심 과제부분만 다시 돌려서 한번 확인하기도 좋음"
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,4.0,24년 1학기 수강자,이것저것 챙길 과제가 튀어나오지만 그래도 pf라 편하고 좋음
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,5.0,24년 1학기 수강자,"온라인강의+ 중간 + 기말과제
lms에 자주 들어오기만 한다면 꽁과목 아닐까"
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,5.0,24년 1학기 수강자,패논패 강의. 과제 제때 해두면 바쁘거나 힘들 것 아예 없음.
2571457,2150106901,디자인·문화·창의성,양혜진,,2,2.0,교선,전체,,200,177,3.93,,,,,,,4.0,24년 1학기 수강자,"알찬 강의긴 하나 과제가 좀 있고 해야할거 많아 귀찮음
미리미리 해두면 편하나 아니면 좀 힘듬"
2949809,2150119401,생성형AI를활용한크리에이팅/마케팅(대학생창직),박일현,"월 15:00-16:15 (진리관 11310 (PC실습실)-박일현)
월 16:30-17:45 (진리관 11310 (PC실습실)-박일현)",3,3.0,교선,전체,,50,32,1.00,,,,,,,1.0,25년 2학기 수강자,"교수가 뭘 가르치고 싶은지 모르겠음
강의력 최악
마케팅이랑 AI 기대하고 들으면 실망할듯
최악임 시간 아까워"
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,25년 2학기 수강자,강의도 재밌고 패논패라 완전 꿀입니다 ㅎㅎ 과제도 쉽고 시험도 쉬워용
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,25년 2학기 수강자,"다양한 영화에 나오는 사례들을 토대로 법을 공부하는 과목이고, 3주차에 취즈 8주차에 중간고사 겸 퀴즈 한 번 봤어요 글구 중간 과제도 있어요. 아직 기말은 아니라 자세히는 모르지만 기말 때도 퀴즈 볼 듯 합니다
그래도 온라인이고 P/F라 완전 개꿀강의"
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,25년 1학기 수강자,"영화에 나오는 장면을 친족법과 결부지어서 설명해주시는데 엄청 재밌습니다.
재미도 재미지만 난이도가 엄청 쉬워요
25-1에는 패논패였는데 시험도 오픈북에다가 ppt 교안에서 그대로 나오고 퀴즈도 똑같이 교안에서 그대로 나왔어요
과제는 레포트 1장 쓰는건데 기간도 여유롭고 쉽습니다. 글 못쓰신다고 걱정 안하셔도 될거같아요.
저는 퀴즈 1번 통으로 제출 안했지만 패스했습니다!"
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,25년 1학기 수강자,"시험두번은 오픈북이라 강의자료 보고하시면 돼요
과제는 영상보고 감상문 a4한장 분량으로 적기라 힘든거없습니다
출석만 잘하면 pass라 싸강 못잡으시면 이거 잡으세여"
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,25년 1학기 수강자,너무너무 편하고 그냥 퀴즈나 시험도 평균만 넘으면 패스예요~.~
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,25년 1학기 수강자,온라인 수업 너무 편해요 강의도 좋습니다~! 무조건 잡으세요
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,25년 1학기 수강자,"너무 좋아요 내용도 유익하고, 학점도 얻어가고~!!!
과제 2번, 시험 2번이긴한데 할만합니당 꼭 잡으세요!"
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,25년 1학기 수강자,"내 인생 최고의 교양
수업 들을 필요 전혀 없고 과제도 쉬운편... 시험도 대충 강의안 준비해두고 보면 됩니다. 수업 내용도 나름 재밌긴함 최고의 교양
퀴즈2번+중간+기말 봅니당"
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,4.0,25년 1학기 수강자,"퀴즈 2번 중간 기말 에 과제 2번 출석으로 점수 매깁니다
퀴즈나 시험 난이도가 엄청나게 어려운 편은 아니고 오픈북이라 무난한것 같습니다."
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,25년 1학기 수강자,과제도 분량이 그리 많지 않고 강의력도 좋으셔서 만족한 강의입니다
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,24년 2학기 수강자,비대면 강의 천사과목입니다.  과제도 쉽고 내용도 재밌어서 꼭 듣기를 추천합니다!
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,24년 1학기 수강자,"싸강이니 너무 좋음 강추합니다
부담도 없고 추천!!"
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,24년 1학기 수강자,퀴즈도 풀만하고 시험도 풀만함. 녹강이라서 너무 좋았음. 레포트 제출도 크게 어렵지 않았음. 꼭 듣기를 추천
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,24년 1학기 수강자,"교수님이 정말 착하시고 친절하세요!
수업내용도 물론 재밌고 유익합니당 추천!!"
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,24년 2학기 수강자,대체로 내용도 재밌고 시험도 볼만 합니다 퀴즈랑 중간 기말은 꼭 응시하세요 나중에 재시험도 있어서 덕분에 패스했어요
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,24년 2학기 수강자,길게 말하지 않는다. 무조건 들어라 이거 안듣고 졸업하면 3학점 날리는거다
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,24년 2학기 수강자,퀴즈와 중간기말이 있지만 간단하고 과제도 출결잘챙기면 굳이안해도됨.. 교수님 너무 착하시고 한번쯤 들어야하는 꿀강의
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,24년 2학기 수강자,"이 강의를 열정적으로 듣진 않았지만(교수님 죄송합니다) 다른 전공 강의에서의 교수님 강의력이 정말 좋았던 기억이 나네요. 1번의 과제와 2번의 퀴즈, 중간, 기말로 평가가 이루어지는데 퀴즈, 중간, 기말 다 강의안 보면서 오픈북으로 풀 수 있는 정도의 쉬운 난이도입니다. 그리고 과제는 에이포 한 페이지 분량이라 너무나도 쉬운 난이도입니다. 퀴즈나 시험을 까먹고 노쇼하신 분들을 위한 재시험 기회까지 주는 너그러운 수업이니 꼭 들으세요!!"
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,24년 2학기 수강자,듣기 쉽고 패스 받기가 쉽습니다. 추천합니다. 다른 점수 잘 나올 수 있으면 해요.
2760255,2150138301,씬스틸LAW-영화로배우는친족법,이지은,,3,3.0,교선,전체,,330,357,4.98,,,,,,,5.0,24년 2학기 수강자,"과제 있는데 시험 성적 좋으면 안해도 상관없습니다
중간퀴즈, 중간고사, 기말퀴즈, 기말고사 안까먹고만 하면(강의자료 받아서 Ctrl+F 할 힘만 있다면) 문제 매우 쉽고 그냥 3학점 꽁으로 받아가네요"
2760256,2150138401,감성지능리더십,조승호,,3,3.0,교선,전체,,330,311,4.83,,,,,,,5.0,25년 여름 수강자,"계절로 들었는데
과제양 때문에 정규학기보다 좋은 듯"
2760256,2150138401,감성지능리더십,조승호,,3,3.0,교선,전체,,330,311,4.83,,,,,,,5.0,25년 여름 수강자,"무조건 들으세요 이만한 개꿀강의가 없음👍 
시험 없고 몇번 지각하고 과제 제출 못했는데도 수월하게 패스했습니다"
2760256,2150138401,감성지능리더십,조승호,,3,3.0,교선,전체,,330,311,4.83,,,,,,,5.0,25년 2학기 수강자,"매주 과제가 있긴한데 못할 정도는 아니에요
부지런히 영상 틀어두고 하면 됩니다"
2760256,2150138401,감성지능리더십,조승호,,3,3.0,교선,전체,,330,311,4.83,,,,,,,5.0,25년 1학기 수강자,"이거 잡으면 그 학기 부담이 확 줄어버리는 최고의 수업
제발 들으세요"
2760256,2150138401,감성지능리더십,조승호,,3,3.0,교선,전체,,330,311,4.83,,,,,,,5.0,24년 2학기 수강자,꿀강의입니다. 다들 들으시길 추천합니다. 과제가 매주 있지만 쉬워요
2760256,2150138401,감성지능리더십,조승호,,3,3.0,교선,전체,,330,311,4.83,,,,,,,5.0,25년 2학기 수강자,"개꿀도 이런 개꿀이 없음
잡을 수 있으면 무조건 ㄱㄱ"
2760256,2150138401,감성지능리더십,조승호,,3,3.0,교선,전체,,330,311,4.83,,,,,,,5.0,25년 1학기 수강자,꽁으로 먹는 강의. 과제가 매주 있긴 하나 하나도 부담스럽지 않고 시험도 오픈북에 기간 넉넉해서 부담 0%. 배워가는건 잘 모르겠지만 학점 채우기 용으로 가능
2760256,2150138401,감성지능리더십,조승호,,3,3.0,교선,전체,,330,311,4.83,,,,,,,5.0,25년 1학기 수강자,"일주일에 한 번씩 과제가 있지만 15분 컷이고 시험은 지피티와 함께 열심히 하시면 패스 나옵니다
싸강 중에서도 이정도면 진짜 괜찮은편이라고 봐요"
2760256,2150138401,감성지능리더십,조승호,,3,3.0,교선,전체,,330,311,4.83,,,,,,,5.0,25년 1학기 수강자,"안 할 이유가 없음. 과제가 많지만 매우 쉽다. 거기다가 싸강 + 패논패, 진짜 잡을 수만 있으만 꼭 하쇼"
